"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"19095","5","1023","73","0","2015","A","",41,129,5908553,2948938,13754,883,45921,"",0.67,0.24,0.17,0.20,0.05,0.74,0.74,"",4,10.8,-6,-4.4,-657649,-10.0,-270850,-8.4,-742,-5.1,-52,-5.6,-2718,-5.6
"19097","5","1023","73","0","2015","A","",60,390,17549300,9615344,32124,866,45037,"",0.99,1.10,0.93,1.22,0.40,0.85,0.85,"",0,0.0,45,13.0,3161323,22.0,2147424,28.8,-2369,-6.9,64,8.0,3343,8.0
"19099","5","1023","73","0","2015","A","",78,309,15647033,7682034,49054,972,50569,"",0.97,0.49,0.42,0.56,0.27,0.84,0.85,"",2,2.6,-8,-2.5,596821,4.0,-63683,-0.8,-6066,-11.0,60,6.6,3154,6.7
"19101","5","1023","73","0","2015","A","",79,918,46453412,24148129,123946,973,50621,"",1.13,2.19,1.81,2.51,0.97,0.83,0.83,"",0,0.0,70,8.3,3234062,7.5,1036918,4.5,-39495,-24.2,-7,-0.7,-345,-0.7
"19103","5","1023","73","0","2015","A","",350,3189,165383724,82957165,397683,997,51857,"",0.98,0.70,0.46,1.02,0.46,0.66,0.66,"",5,1.4,297,10.3,21082110,14.6,10717038,14.8,-32969,-7.7,37,3.9,1960,3.9
"19105","5","1023","73","0","2015","A","",52,234,9978867,5637990,16780,820,42614,"",0.94,0.64,0.46,0.74,0.15,0.72,0.72,"",0,0.0,6,2.6,350288,3.6,382290,7.3,1067,6.8,9,1.1,430,1.0
"19107","5","1023","73","0","2015","A","",25,104,4155695,2388906,7568,769,39991,"",0.89,0.80,0.58,0.88,0.30,0.72,0.72,"",-1,-3.8,-6,-5.5,-2022457,-32.7,-96584,-3.9,-406,-5.1,-313,-28.9,-16259,-28.9
"19109","5","1023","73","0","2015","A","",58,485,26635575,12711581,42153,1057,54975,"",1.02,1.25,1.03,1.33,0.53,0.83,0.83,"",5,9.4,3,0.6,1709679,6.9,583435,4.8,-5848,-12.2,62,6.2,3235,6.3
"19111","3","1023","73","0","2015","A","N",1,0,0,0,0,0,0,"N",4.62,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"19111","5","1023","73","0","2015","A","",102,487,20081168,11263686,42089,792,41199,"",1.03,0.50,0.28,0.41,0.08,0.55,0.55,"",2,2.0,10,2.1,878830,4.6,457649,4.2,-7941,-15.9,18,2.3,943,2.3
"19113","1","1023","73","0","2015","A","",1,37,3582312,0,0,1870,97257,"",1.82,2.94,2.73,0.00,0.00,0.93,0.93,"",0,0.0,-2,-5.1,-133561,-3.6,0,0.0,0,0.0,30,1.6,1569,1.6
"19113","5","1023","73","0","2015","A","",697,10309,736833703,283362640,1472122,1375,71474,"",1.20,1.42,1.20,1.51,0.70,0.84,0.84,"",9,1.3,211,2.1,45992833,6.7,13380815,5.0,-286344,-16.3,59,4.5,3060,4.5
"19115","5","1023","73","0","2015","A","",19,76,3152306,1955586,8934,798,41478,"",0.82,0.37,0.25,0.38,0.15,0.68,0.68,"",0,0.0,-5,-6.2,90995,3.0,-12308,-0.6,742,9.1,74,10.2,3839,10.2
"19117","5","1023","73","0","2015","A","",19,115,6418626,2466386,33485,1073,55774,"",0.92,0.61,0.54,0.54,1.63,0.88,0.88,"",0,0.0,27,30.7,2394530,59.5,608430,32.7,24922,291.0,196,22.3,10175,22.3
"19119","5","1023","73","0","2015","A","",36,174,7978032,4009866,4238,884,45983,"",0.82,0.68,0.53,0.67,0.13,0.79,0.79,"",-1,-2.7,8,4.8,577541,7.8,334510,9.1,-1643,-27.9,28,3.3,1469,3.3
"19121","3","1023","73","0","2015","A","N",1,0,0,0,0,0,0,"N",11.11,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"19121","5","1023","73","0","2015","A","",42,154,8364968,3799246,14794,1044,54289,"",1.02,0.72,0.69,0.88,0.24,0.95,0.95,"",4,10.5,-8,-4.9,-80395,-1.0,-81768,-2.1,-12736,-46.3,39,3.9,2050,3.9
"19123","5","1023","73","0","2015","A","",48,235,11052682,5485640,32686,905,47049,"",0.85,0.53,0.41,0.58,0.32,0.78,0.78,"",-2,-4.0,1,0.4,342616,3.2,119589,2.2,-175,-0.5,23,2.6,1181,2.6
"19125","5","1023","73","0","2015","A","",78,371,20418828,9153322,25671,1057,54976,"",0.89,0.39,0.30,0.40,0.07,0.76,0.76,"",-5,-6.0,-21,-5.4,162596,0.8,66294,0.7,-9018,-26.0,63,6.3,3302,6.4
"19127","5","1023","73","0","2015","A","",94,455,21363347,10628269,32571,903,46944,"",1.04,0.45,0.30,0.43,0.10,0.67,0.67,"",-4,-4.1,-7,-1.5,751588,3.6,182891,1.8,-3863,-10.6,46,5.4,2370,5.3
"19129","5","1023","73","0","2015","A","",37,153,7099694,4077734,20078,893,46454,"",1.12,0.71,0.48,1.09,0.52,0.68,0.68,"",0,0.0,-5,-3.2,224878,3.3,213619,5.5,-3070,-13.3,57,6.8,2988,6.9
"19131","5","1023","73","0","2015","A","",27,122,6186944,3024155,3758,978,50852,"",0.78,0.61,0.52,0.62,0.08,0.84,0.84,"",-3,-10.0,-14,-10.3,-872066,-12.4,-421985,-12.2,-4790,-56.0,-21,-2.1,-1084,-2.1
"19133","3","1023","73","0","2015","A","N",1,0,0,0,0,0,0,"N",16.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"19133","5","1023","73","0","2015","A","",23,122,4962837,2839161,7109,784,40790,"",0.84,0.78,0.58,0.95,0.24,0.75,0.75,"",1,4.5,1,0.8,340352,7.4,142834,5.3,-2866,-28.7,49,6.7,2588,6.8
"19135","1","1023","73","0","2015","A","",1,6,355471,0,0,1124,58434,"",47.31,17.34,11.22,0.00,0.00,0.64,0.64,"",0,0.0,2,50.0,83216,30.6,0,0.0,0,0.0,-108,-8.8,-5626,-8.8
"19135","5","1023","73","0","2015","A","",17,84,4096561,2009637,5033,941,48914,"",0.76,0.42,0.28,0.35,0.09,0.66,0.66,"",1,6.2,5,6.3,286621,7.5,94134,4.9,1618,47.4,16,1.7,788,1.6
"19137","3","1023","73","0","2015","A","N",1,0,0,0,0,0,0,"N",12.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"19137","5","1023","73","0","2015","A","",35,153,6935225,3444675,8743,872,45353,"",0.98,0.64,0.49,0.68,0.17,0.76,0.76,"",2,6.1,4,2.7,450467,6.9,131491,4.0,-2483,-22.1,36,4.3,1880,4.3
"19139","5","1023","73","0","2015","A","",114,628,25828190,14683697,76797,791,41111,"",1.08,0.48,0.26,0.40,0.15,0.53,0.53,"",7,6.5,11,1.8,939563,3.8,270443,1.9,-11606,-13.1,15,1.9,757,1.9
"19141","5","1023","73","0","2015","A","",48,258,13541406,6132129,12491,1010,52520,"",0.92,0.68,0.59,0.77,0.14,0.86,0.86,"",0,0.0,-19,-6.9,734,0.0,-72825,-1.2,-2822,-18.4,71,7.6,3710,7.6
"19143","5","1023","73","0","2015","A","",21,81,3561915,1806534,11716,847,44020,"",0.95,0.64,0.45,0.54,0.46,0.70,0.70,"",3,16.7,-1,-1.2,79654,2.3,-31654,-1.7,1071,10.1,27,3.3,1380,3.2
"19145","3","1023","73","0","2015","A","N",1,0,0,0,0,0,0,"N",10.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"19145","5","1023","73","0","2015","A","",41,195,8566868,4721655,17155,845,43933,"",0.92,0.55,0.40,0.67,0.24,0.72,0.72,"",-1,-2.4,-14,-6.7,-266877,-3.0,26524,0.6,-2818,-14.1,33,4.1,1717,4.1
"19147","5","1023","73","0","2015","A","",31,137,6582590,3153120,8856,923,47990,"",0.97,0.65,0.55,0.65,0.26,0.84,0.84,"",-2,-6.1,-1,-0.7,236585,3.7,114018,3.8,-1647,-15.7,39,4.4,2032,4.4
"19149","1","1023","73","0","2015","A","",1,5,315483,0,0,1324,68833,"",14.07,4.67,3.34,0.00,0.00,0.78,0.78,"",0,0.0,0,0.0,-40637,-11.4,0,0.0,0,0.0,40,3.1,2060,3.1
"19149","5","1023","73","0","2015","A","",75,389,18603350,9375915,34200,919,47772,"",1.00,0.63,0.42,0.57,0.13,0.67,0.67,"",0,0.0,5,1.3,975483,5.5,240212,2.6,-9826,-22.3,37,4.2,1896,4.1
"19151","5","1023","73","0","2015","A","",24,92,4314570,2263084,6482,907,47154,"",0.91,0.56,0.41,0.50,0.09,0.74,0.74,"",2,9.1,0,0.0,251159,6.2,-6088,-0.3,2621,67.9,58,6.8,2986,6.8
"19153","1","1023","73","0","2015","A","",3,63,6328007,0,0,1919,99785,"",2.15,2.24,2.07,0.00,0.00,0.92,0.92,"",-1,-25.0,4,6.8,457079,7.8,0,0.0,0,0.0,5,0.3,278,0.3
"19153","2","1023","73","0","2015","A","N",1,0,0,0,0,0,0,"N",4.80,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"19153","3","1023","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"19153","5","1023","73","0","2015","A","",1926,40259,3251871026,1161651600,7837645,1553,80775,"",1.31,2.48,2.27,2.75,1.65,0.91,0.91,"",40,2.1,-241,-0.6,165589180,5.4,35837092,3.2,-1331692,-14.5,88,6.0,4571,6.0
"19155","5","1023","73","0","2015","A","",235,1170,55497917,29592898,243279,912,47448,"",1.03,0.53,0.39,0.57,0.36,0.74,0.74,"",-1,-0.4,-11,-0.9,3929845,7.6,580755,2.0,-12001,-4.7,72,8.6,3792,8.7
"19157","5","1023","73","0","2015","A","",57,832,51756594,22089575,55584,1196,62201,"",1.00,1.52,1.38,1.74,0.32,0.91,0.91,"",4,7.5,8,1.0,3285885,6.8,693319,3.2,-17613,-24.1,65,5.7,3401,5.8
"19159","3","1023","73","0","2015","A","N",1,0,0,0,0,0,0,"N",27.50,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"19159","5","1023","73","0","2015","A","N",16,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,"N",1,6.7,0,0,0,0,0,0,0,0,0,0,0,0
"19161","5","1023","73","0","2015","A","",25,144,6135435,3254392,4226,822,42756,"",0.68,0.80,0.59,0.78,0.09,0.74,0.74,"",1,4.2,-4,-2.7,155877,2.6,27866,0.9,-447,-9.6,44,5.7,2308,5.7
"19163","5","1023","73","0","2015","A","",530,3175,197364440,82165558,637193,1195,62157,"",1.09,0.62,0.55,0.66,0.38,0.88,0.88,"",0,0.0,-58,-1.8,4540808,2.4,-328219,-0.4,-76072,-10.7,48,4.2,2513,4.2
"19165","5","1023","73","0","2015","A","",53,287,13265744,7121421,26089,889,46209,"",1.32,0.84,0.65,0.90,0.35,0.77,0.77,"",-1,-1.9,-5,-1.7,588254,4.6,163033,2.3,-15963,-38.0,55,6.6,2855,6.6
"19167","5","1023","73","0","2015","A","",105,748,40186093,18416514,29041,1033,53719,"",0.85,0.65,0.55,0.67,0.13,0.84,0.84,"",5,5.0,19,2.6,1589107,4.1,695002,3.9,-17632,-37.8,15,1.5,804,1.5
"19169","5","1023","73","0","2015","A","",267,1464,71624600,35883840,370836,941,48938,"",1.19,0.57,0.36,0.75,0.71,0.64,0.64,"",5,1.9,45,3.2,5877278,8.9,2275333,6.8,-11330,-3.0,50,5.6,2596,5.6
"19171","3","1023","73","0","2015","A","N",1,0,0,0,0,0,0,"N",11.55,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"19171","5","1023","73","0","2015","A","",38,136,5880112,3093448,6409,831,43236,"",0.96,0.44,0.34,0.56,0.13,0.76,0.76,"",3,8.6,-5,-3.5,58723,1.0,31310,1.0,465,7.8,35,4.4,1827,4.4
"19173","3","1023","73","0","2015","A","N",1,0,0,0,0,0,0,"N",26.50,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"19173","5","1023","73","0","2015","A","",18,51,1944184,1153046,2528,739,38435,"",1.05,0.46,0.31,0.46,0.15,0.68,0.68,"",0,0.0,-1,-1.9,42155,2.2,21385,1.9,17,0.7,34,4.8,1799,4.9
"19175","3","1023","73","0","2015","A","N",1,0,0,0,0,0,0,"N",11.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"19175","5","1023","73","0","2015","A","",40,206,10265925,5275135,14056,961,49956,"",1.03,0.59,0.49,0.65,0.19,0.83,0.83,"",-3,-7.0,-11,-5.1,190695,1.9,-96004,-1.8,-16,-0.1,68,7.6,3509,7.6
"19177","5","1023","73","0","2015","A","",17,70,2952233,1554454,7578,813,42275,"",0.92,0.61,0.52,0.76,0.23,0.85,0.85,"",2,13.3,-12,-14.6,-346560,-10.5,-266307,-14.6,-3621,-32.3,41,5.3,2127,5.3
"19179","3","1023","73","0","2015","A","",5,18,749333,510874,511,782,40688,"",28.16,3.03,3.29,7.17,0.72,1.06,1.06,"",0,0.0,1,5.9,63816,9.3,39954,8.5,-5141,-91.0,25,3.3,1328,3.4
"19179","5","1023","73","0","2015","A","",84,536,23865211,12103887,87961,857,44552,"",1.04,0.59,0.41,0.54,0.28,0.70,0.70,"",0,0.0,39,7.8,2373814,11.0,931219,8.3,-3863,-4.2,25,3.0,1266,2.9
"19181","1","1023","73","0","2015","A","",1,7,438697,0,0,1298,67492,"",12.03,6.69,5.69,0.00,0.00,0.91,0.92,"",0,0.0,1,16.7,20180,4.8,0,0.0,0,0.0,-82,-5.9,-4254,-5.9
"19181","5","1023","73","0","2015","A","",106,430,21951553,9999241,51395,982,51040,"",1.21,0.71,0.61,0.88,0.31,0.85,0.85,"",4,3.9,0,0.0,1486418,7.3,481419,5.1,-5618,-9.9,67,7.3,3447,7.2
"19183","5","1023","73","0","2015","A","",63,246,10316838,5470526,13643,807,41938,"",0.91,0.53,0.41,0.55,0.11,0.77,0.77,"",-1,-1.6,8,3.4,447593,4.5,339868,6.6,1116,8.9,8,1.0,383,0.9
"19185","5","1023","73","0","2015","A","N",12,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,"N",-2,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"19187","5","1023","73","0","2015","A","",114,500,22104348,11548167,62152,850,44187,"",1.03,0.47,0.30,0.46,0.21,0.63,0.63,"",-1,-0.9,-2,-0.4,99951,0.5,-233620,-2.0,-612,-1.0,7,0.8,339,0.8
"19189","5","1023","73","0","2015","A","",30,199,8529378,4582264,8533,823,42772,"",0.84,0.82,0.62,0.83,0.12,0.75,0.75,"",2,7.1,-1,-0.5,225148,2.7,138280,3.1,-6558,-43.5,24,3.0,1216,2.9
"19191","5","1023","73","0","2015","A","",47,295,15465848,7337326,19790,1008,52397,"",0.73,0.51,0.43,0.65,0.12,0.86,0.86,"",1,2.2,0,0.0,967732,6.7,9289,0.1,-8557,-30.2,63,6.7,3265,6.6
"19193","1","1023","73","0","2015","A","",1,17,1667123,0,0,1841,95720,"",3.71,3.27,3.79,0.00,0.00,1.13,1.13,"",0,0.0,2,13.3,184749,12.5,0,0.0,0,0.0,-39,-2.1,-2019,-2.1
"19193","3","1023","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"19193","5","1023","73","0","2015","A","",288,1691,84418985,40888286,282268,960,49920,"",1.01,0.56,0.41,0.57,0.22,0.73,0.73,"",3,1.1,11,0.7,3342950,4.1,915526,2.3,-19837,-6.6,32,3.4,1660,3.4
"19195","5","1023","73","0","2015","A","",19,63,2666508,1246391,2631,814,42326,"",0.91,0.49,0.38,0.40,0.09,0.78,0.77,"",1,5.6,2,3.3,202813,8.2,-10042,-0.8,-200,-7.1,43,5.6,2212,5.5
"19197","5","1023","73","0","2015","A","",44,179,7302440,3745936,9036,786,40891,"",0.95,0.56,0.33,0.50,0.11,0.60,0.60,"",-4,-8.3,-16,-8.2,-42051,-0.6,-97346,-2.5,-3286,-26.7,61,8.4,3211,8.5
"20000","1","1023","53","0","2015","A","",10,100,8721065,0,0,1686,87649,"",1.37,0.75,0.73,0.00,0.00,0.98,0.98,"",0,0.0,3,3.1,173094,2.0,0,0.0,0,0.0,-17,-1.0,-931,-1.1
"20000","2","1023","53","0","2015","A","N",1,0,0,0,0,0,0,"N",0.91,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"20000","3","1023","53","0","2015","A","",39,252,7881590,7226319,49724,603,31338,"",2.31,0.50,0.36,1.53,0.67,0.72,0.72,"",-1,-2.5,-12,-4.5,-231579,-2.9,-45042,-0.6,-13009,-20.7,13,2.2,645,2.1
"20000","5","1023","53","0","2015","A","",8902,73744,4656983709,1017296287,30834434,1214,63151,"",1.16,0.96,0.83,0.69,0.95,0.87,0.87,"",155,1.8,1966,2.7,271063781,6.2,315872233,45.0,8782911,39.8,39,3.3,2047,3.4
"20001","1","1023","73","0","2015","A","",1,8,468622,0,0,1188,61796,"",30.14,14.23,12.76,0.00,0.00,0.95,0.95,"",0,0.0,1,14.3,-16941,-3.5,0,0.0,0,0.0,-130,-9.9,-6754,-9.9
"20001","5","1023","73","0","2015","A","",42,164,6399764,2097585,52993,749,38924,"",1.20,0.51,0.37,0.30,0.40,0.73,0.73,"",4,10.5,2,1.2,596944,10.3,696105,49.7,11989,29.2,61,8.9,3159,8.8
"20003","5","1023","73","0","2015","A","",15,93,3378095,1065154,12305,697,36226,"",0.75,0.84,0.60,0.50,0.41,0.71,0.71,"",0,0.0,-1,-1.1,82523,2.5,323148,43.6,1945,18.8,23,3.4,1198,3.4
"20005","3","1023","73","0","2015","A","N",1,0,0,0,0,0,0,"N",12.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20005","5","1023","73","0","2015","A","",34,207,8722258,2673315,68404,809,42086,"",0.93,0.63,0.45,0.48,0.46,0.71,0.71,"",0,0.0,-6,-2.8,480185,5.8,736474,38.0,18763,37.8,63,8.4,3315,8.6
"20007","5","1023","73","0","2015","A","",11,43,1651882,461423,7715,732,38047,"",0.54,0.44,0.32,0.21,0.22,0.72,0.72,"",0,0.0,-5,-10.4,40368,2.5,105670,29.7,-498,-6.1,83,12.8,4298,12.7
"20009","5","1023","73","0","2015","A","",95,869,38328562,11193175,228068,849,44128,"",1.07,1.23,0.92,0.88,0.98,0.75,0.75,"",5,5.6,-68,-7.3,-4635707,-10.8,2747022,32.5,47706,26.5,-33,-3.7,-1729,-3.8
"20011","3","1023","73","0","2015","A","N",1,0,0,0,0,0,0,"N",13.93,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20011","5","1023","73","0","2015","A","",28,237,9339991,2880316,131448,759,39451,"",0.86,0.66,0.48,0.45,0.83,0.73,0.73,"",-2,-6.7,-18,-7.1,-263187,-2.7,597146,26.2,928,0.7,36,5.0,1853,4.9
"20013","3","1023","73","0","2015","A","N",1,0,0,0,0,0,0,"N",15.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20013","5","1023","73","0","2015","A","",28,317,15947511,3105985,68205,966,50255,"",0.95,1.12,0.98,0.64,0.69,0.87,0.87,"",1,3.7,-1,-0.3,306703,2.0,1058125,51.7,20931,44.3,19,2.0,1006,2.0
"20015","5","1023","73","0","2015","A","",149,624,26008478,7968302,191955,801,41669,"",1.19,0.59,0.41,0.34,0.46,0.70,0.70,"",3,2.1,8,1.3,1004552,4.0,2279662,40.1,48469,33.8,20,2.6,1051,2.6
"20017","3","1023","73","0","2015","A","N",1,0,0,0,0,0,0,"N",65.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20017","5","1023","73","0","2015","A","",6,33,1749642,402296,9400,1027,53424,"",0.86,0.84,0.95,0.54,0.90,1.14,1.15,"",-1,-14.3,1,3.1,4066,0.2,149779,59.3,3811,68.2,-39,-3.7,-1991,-3.6
"20019","5","1023","73","0","2015","A","",7,24,704365,296350,6701,559,29046,"",0.72,0.56,0.36,0.40,0.61,0.64,0.64,"",-1,-12.5,-1,-4.0,-20747,-2.9,66094,28.7,3335,99.1,-8,-1.4,-450,-1.5
"20021","5","1023","73","0","2015","A","",26,133,4480661,1570096,30452,648,33689,"",0.65,0.39,0.22,0.24,0.21,0.56,0.56,"",0,0.0,-2,-1.5,-10980,-0.2,370421,30.9,8225,37.0,10,1.6,520,1.6
"20023","3","1023","73","0","2015","A","N",1,0,0,0,0,0,0,"N",41.14,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20023","5","1023","73","0","2015","A","",8,25,848715,251071,3559,666,34641,"",0.72,0.50,0.34,0.29,0.31,0.71,0.71,"",-1,-11.1,-1,-3.8,3918,0.5,48084,23.7,1224,52.4,51,8.3,2661,8.3
"20025","5","1023","73","0","2015","A","",7,30,1391070,364736,5613,897,46628,"",0.90,0.72,0.61,0.29,1.08,0.85,0.85,"",1,16.7,3,11.1,98582,7.6,133217,57.5,2334,71.2,-21,-2.3,-1095,-2.3
"20027","5","1023","73","0","2015","A","",23,95,3709957,1061121,11496,750,39018,"",0.97,0.55,0.43,0.33,0.24,0.77,0.77,"",-1,-4.2,-1,-1.0,24209,0.7,323488,43.9,3149,37.7,11,1.5,591,1.5
"20029","5","1023","73","0","2015","A","",29,114,4863307,1305083,21394,820,42661,"",1.05,0.58,0.52,0.38,0.50,0.90,0.90,"",0,0.0,-9,-7.3,436935,9.9,291073,28.7,8737,69.0,129,18.7,6723,18.7
"20031","5","1023","73","0","2015","A","N",20,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20033","3","1023","73","0","2015","A","N",1,0,0,0,0,0,0,"N",51.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20033","5","1023","73","0","2015","A","",6,38,1390278,421236,2179,713,37074,"",0.68,0.98,0.84,0.53,0.27,0.87,0.87,"",-1,-14.3,-4,-9.5,3354,0.2,116262,38.1,842,63.0,83,13.2,4312,13.2
"20035","5","1023","73","0","2015","A","",73,426,21223395,5628892,147597,957,49771,"",1.02,0.54,0.45,0.38,0.49,0.84,0.84,"",0,0.0,-1,-0.2,419370,2.0,1429989,34.1,42701,40.7,19,2.0,1002,2.1
"20037","3","1023","73","0","2015","A","N",1,0,0,0,0,0,0,"N",5.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20037","5","1023","73","0","2015","A","",101,495,17568255,5786581,153493,682,35485,"",1.17,0.52,0.34,0.34,0.47,0.65,0.65,"",-4,-3.8,-57,-10.3,-2989924,-14.5,1046901,22.1,26058,20.4,-35,-4.9,-1781,-4.8
"20039","5","1023","73","0","2015","A","",12,33,1437959,441204,11178,844,43907,"",0.96,0.61,0.60,0.59,1.19,0.99,0.99,"",0,0.0,1,3.1,116498,8.8,125129,39.6,4736,73.5,39,4.8,2067,4.9
"20041","5","1023","73","0","2015","A","",44,209,8327989,2525380,50015,766,39815,"",0.93,0.58,0.45,0.35,0.40,0.77,0.77,"",0,0.0,-7,-3.2,91333,1.1,636507,33.7,18196,57.2,31,4.2,1609,4.2
"20043","5","1023","73","0","2015","A","",21,85,3762808,1226531,25503,847,44052,"",1.15,0.65,0.52,0.41,0.44,0.79,0.79,"",1,5.0,5,6.2,522284,16.1,444612,56.9,9413,58.5,67,8.6,3503,8.6
"20045","5","1023","73","0","2015","A","",323,1613,70662458,22251201,633850,842,43806,"",1.24,0.59,0.43,0.46,0.78,0.72,0.72,"",10,3.2,-17,-1.0,1074453,1.5,5575899,33.4,134125,26.8,21,2.6,1105,2.6
"20047","5","1023","73","0","2015","A","",6,27,904781,247069,3505,642,33407,"",0.49,0.43,0.22,0.16,0.08,0.51,0.51,"",0,0.0,-2,-6.9,36084,4.2,68749,38.6,-231,-6.2,64,11.1,3366,11.2
"20049","3","1023","73","0","2015","A","N",1,0,0,0,0,0,0,"N",52.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20049","5","1023","73","0","2015","A","N",4,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20051","1","1023","73","0","2015","A","",2,27,2211658,0,0,1605,83459,"",20.65,17.97,19.71,0.00,0.00,1.12,1.12,"",0,0.0,1,3.8,33612,1.5,0,0.0,0,0.0,-16,-1.0,-852,-1.0
"20051","3","1023","73","0","2015","A","N",2,0,0,0,0,0,0,"N",8.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20051","5","1023","73","0","2015","A","",107,537,28152982,7224796,152782,1009,52451,"",1.05,0.62,0.54,0.58,0.72,0.87,0.87,"",3,2.9,-69,-11.4,-2563318,-8.3,1767005,32.4,26581,21.1,34,3.5,1743,3.4
"20053","5","1023","73","0","2015","A","",23,126,3874720,1448438,23260,590,30691,"",1.31,0.94,0.53,0.75,0.76,0.57,0.57,"",0,0.0,-1,-0.8,104634,2.8,415053,40.2,4435,23.6,18,3.1,966,3.2
"20055","1","1023","73","0","2015","A","",1,1,59873,0,0,1151,59873,"",10.87,0.56,0.45,0.00,0.00,0.80,0.80,"",0,0.0,-1,-50.0,-75000,-55.6,0,0.0,0,0.0,-94,-7.6,-4866,-7.5
"20055","5","1023","73","0","2015","A","",95,573,27945796,7649635,134566,939,48807,"",0.98,0.55,0.45,0.36,0.40,0.81,0.81,"",0,0.0,-9,-1.5,1792500,6.9,2006890,35.6,13569,11.2,75,8.7,3889,8.7
"20057","5","1023","73","0","2015","A","",81,334,15041800,4230908,83539,865,45002,"",1.10,0.34,0.26,0.23,0.31,0.76,0.76,"",-1,-1.2,-5,-1.5,454206,3.1,1131330,36.5,17043,25.6,37,4.5,1950,4.5
"20059","5","1023","73","0","2015","A","",43,169,6155124,1881715,58365,701,36475,"",0.75,0.32,0.20,0.16,0.29,0.61,0.61,"",1,2.4,4,2.4,56536,0.9,528963,39.1,13487,30.1,-8,-1.1,-393,-1.1
"20061","3","1023","73","0","2015","A","N",1,0,0,0,0,0,0,"N",7.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20061","5","1023","73","0","2015","A","",93,541,22132913,7070451,233954,787,40924,"",1.43,0.72,0.47,0.52,0.98,0.65,0.65,"",0,0.0,-45,-7.7,-330793,-1.5,1594478,29.1,57483,32.6,50,6.8,2585,6.7
